"parcel","variable","mean","std","median","iqr","mean_abs","std_abs","median_abs","iqr_abs","n_subjects"
"LH_ContA_Cingm_1","cortical_surface_area",0.67362,0.05868,0.67904,0.04172,0.67362,0.05868,0.67904,0.04172,34
"LH_ContA_Cingm_1","cortical_thickness",1.83601,0.35712,1.83505,0.40588,1.83601,0.35712,1.83505,0.40588,34
"LH_ContA_Cingm_1","csf_thickness",40.43373,1.56825,40.13636,1.54218,40.43373,1.56825,40.13636,1.54218,34
"LH_ContA_Cingm_1","pial_lgi",1.75284,0.17394,1.7981,0.14785,1.75284,0.17394,1.7981,0.14785,34
"LH_ContA_Cingm_1","skin_thickness",6.32716,1.52883,6.62652,1.78623,6.32716,1.52883,6.62652,1.78623,34
"LH_ContA_Cingm_1","skull_thickness",10.31382,3.60107,9.17591,2.21305,10.31382,3.60107,9.17591,2.21305,34
"LH_ContA_Cingm_1","sulcal_depth",0.20919,0.77212,0.2351,0.95693,0.6414,0.46626,0.54827,0.67315,34
"LH_ContA_IPS_1","cortical_surface_area",0.74806,0.02837,0.74228,0.04174,0.74806,0.02837,0.74228,0.04174,34
"LH_ContA_IPS_1","cortical_thickness",2.52889,0.15913,2.48939,0.19871,2.52889,0.15913,2.48939,0.19871,34
"LH_ContA_IPS_1","csf_thickness",10.3363,1.46746,10.6906,1.69239,10.3363,1.46746,10.6906,1.69239,34
"LH_ContA_IPS_1","pial_lgi",2.96673,0.13389,2.95523,0.13215,2.96673,0.13389,2.95523,0.13215,34
"LH_ContA_IPS_1","skin_thickness",8.27936,1.37993,8.13813,1.91392,8.27936,1.37993,8.13813,1.91392,34
"LH_ContA_IPS_1","skull_thickness",7.17886,1.00747,7.18141,1.69739,7.17886,1.00747,7.18141,1.69739,34
"LH_ContA_IPS_1","sulcal_depth",0.47334,0.7485,0.63211,0.87629,0.74591,0.46674,0.72897,0.54919,34
"LH_ContA_IPS_2","cortical_surface_area",0.74792,0.02101,0.74628,0.02173,0.74792,0.02101,0.74628,0.02173,34
"LH_ContA_IPS_2","cortical_thickness",2.44823,0.13021,2.4246,0.20216,2.44823,0.13021,2.4246,0.20216,34
"LH_ContA_IPS_2","csf_thickness",14.98207,3.36169,15.12835,4.70279,14.98207,3.36169,15.12835,4.70279,34
"LH_ContA_IPS_2","pial_lgi",2.94192,0.14961,2.93566,0.17328,2.94192,0.14961,2.93566,0.17328,34
"LH_ContA_IPS_2","skin_thickness",8.69724,1.56073,8.72842,2.17651,8.69724,1.56073,8.72842,2.17651,34
"LH_ContA_IPS_2","skull_thickness",7.53859,1.03913,7.62159,1.64059,7.53859,1.03913,7.62159,1.64059,34
"LH_ContA_IPS_2","sulcal_depth",4.93081,2.40108,5.51333,3.33609,5.01625,2.21122,5.51333,3.33609,34
"LH_ContA_IPS_3","cortical_surface_area",0.72179,0.02738,0.72225,0.02642,0.72179,0.02738,0.72225,0.02642,34
"LH_ContA_IPS_3","cortical_thickness",2.53616,0.14381,2.53672,0.15041,2.53616,0.14381,2.53672,0.15041,34
"LH_ContA_IPS_3","csf_thickness",7.13073,1.72621,6.89437,2.26677,7.13073,1.72621,6.89437,2.26677,34
"LH_ContA_IPS_3","pial_lgi",3.1764,0.13606,3.16444,0.17977,3.1764,0.13606,3.16444,0.17977,34
"LH_ContA_IPS_3","skin_thickness",8.85344,1.46179,8.88144,2.41258,8.85344,1.46179,8.88144,2.41258,34
"LH_ContA_IPS_3","skull_thickness",6.3005,1.18464,5.949,1.55677,6.3005,1.18464,5.949,1.55677,34
"LH_ContA_IPS_3","sulcal_depth",-3.66203,1.34972,-3.999,1.55721,3.66203,1.34972,3.999,1.55721,34
"LH_ContA_IPS_4","cortical_surface_area",0.73491,0.01971,0.73236,0.02096,0.73491,0.01971,0.73236,0.02096,34
"LH_ContA_IPS_4","cortical_thickness",2.42145,0.13635,2.40444,0.18013,2.42145,0.13635,2.40444,0.18013,34
"LH_ContA_IPS_4","csf_thickness",11.92532,2.26249,11.96981,2.90405,11.92532,2.26249,11.96981,2.90405,34
"LH_ContA_IPS_4","pial_lgi",3.07447,0.12731,3.08531,0.19538,3.07447,0.12731,3.08531,0.19538,34
"LH_ContA_IPS_4","skin_thickness",9.05251,1.66204,9.08398,2.4623,9.05251,1.66204,9.08398,2.4623,34
"LH_ContA_IPS_4","skull_thickness",7.17793,1.20109,7.20549,1.83066,7.17793,1.20109,7.20549,1.83066,34
"LH_ContA_IPS_4","sulcal_depth",1.48346,1.49115,1.52174,2.03419,1.76899,1.12548,1.52174,1.75289,34
"LH_ContA_IPS_5","cortical_surface_area",0.74893,0.03315,0.74577,0.03752,0.74893,0.03315,0.74577,0.03752,34
"LH_ContA_IPS_5","cortical_thickness",2.38788,0.19076,2.42067,0.2339,2.38788,0.19076,2.42067,0.2339,34
"LH_ContA_IPS_5","csf_thickness",13.79172,1.95223,13.69214,2.11434,13.79172,1.95223,13.69214,2.11434,34
"LH_ContA_IPS_5","pial_lgi",3.15606,0.13442,3.14814,0.21213,3.15606,0.13442,3.14814,0.21213,34
"LH_ContA_IPS_5","skin_thickness",9.13043,1.50141,9.08676,2.37983,9.13043,1.50141,9.08676,2.37983,34
"LH_ContA_IPS_5","skull_thickness",6.71172,1.21981,6.63744,1.89224,6.71172,1.21981,6.63744,1.89224,34
"LH_ContA_IPS_5","sulcal_depth",2.40347,1.66112,2.81541,2.33401,2.54157,1.43377,2.81541,2.28715,34
"LH_ContA_IPS_6","cortical_surface_area",0.76468,0.0188,0.76738,0.02046,0.76468,0.0188,0.76738,0.02046,34
"LH_ContA_IPS_6","cortical_thickness",2.33225,0.15336,2.33172,0.18711,2.33225,0.15336,2.33172,0.18711,34
"LH_ContA_IPS_6","csf_thickness",21.22879,1.92653,21.25109,2.56677,21.22879,1.92653,21.25109,2.56677,34
"LH_ContA_IPS_6","pial_lgi",3.13601,0.13563,3.14728,0.20011,3.13601,0.13563,3.14728,0.20011,34
"LH_ContA_IPS_6","skin_thickness",9.38294,1.63895,9.6982,2.33423,9.38294,1.63895,9.6982,2.33423,34
"LH_ContA_IPS_6","skull_thickness",7.28399,1.32856,7.55032,2.42594,7.28399,1.32856,7.55032,2.42594,34
"LH_ContA_IPS_6","sulcal_depth",9.58199,0.92284,9.60042,1.48688,9.58199,0.92284,9.60042,1.48688,34
"LH_ContA_IPS_7","cortical_surface_area",0.75032,0.03365,0.75136,0.04058,0.75032,0.03365,0.75136,0.04058,34
"LH_ContA_IPS_7","cortical_thickness",2.33665,0.11897,2.31513,0.14,2.33665,0.11897,2.31513,0.14,34
"LH_ContA_IPS_7","csf_thickness",16.97414,3.64333,17.30463,5.39658,16.97414,3.64333,17.30463,5.39658,34
