"parcel","variable","mean","std","median","iqr","mean_abs","std_abs","median_abs","iqr_abs","n_subjects"
"LH_ContA_Cingm_1","cortical_surface_area",0.66256,0.07263,0.68297,0.04865,0.66256,0.07263,0.68297,0.04865,32
"LH_ContA_Cingm_1","cortical_thickness",1.77622,0.29798,1.80417,0.44427,1.77622,0.29798,1.80417,0.44427,32
"LH_ContA_Cingm_1","csf_thickness",39.37931,1.93434,39.84458,2.05497,39.37931,1.93434,39.84458,2.05497,32
"LH_ContA_Cingm_1","pial_lgi",1.66845,0.2099,1.67828,0.18868,1.66845,0.2099,1.67828,0.18868,32
"LH_ContA_Cingm_1","skin_thickness",6.09708,1.09186,5.98411,1.42101,6.09708,1.09186,5.98411,1.42101,32
"LH_ContA_Cingm_1","skull_thickness",8.72536,1.4339,8.89467,2.19454,8.72536,1.4339,8.89467,2.19454,32
"LH_ContA_Cingm_1","sulcal_depth",0.16313,0.64786,-0.00241,0.93459,0.52156,0.40791,0.43594,0.54366,32
"LH_ContA_IPS_1","cortical_surface_area",0.74465,0.02036,0.7415,0.02139,0.74465,0.02036,0.7415,0.02139,32
"LH_ContA_IPS_1","cortical_thickness",2.50452,0.19339,2.46326,0.28596,2.50452,0.19339,2.46326,0.28596,32
"LH_ContA_IPS_1","csf_thickness",11.03747,1.88773,10.90476,1.92739,11.03747,1.88773,10.90476,1.92739,32
"LH_ContA_IPS_1","pial_lgi",2.95621,0.14042,2.97038,0.17791,2.95621,0.14042,2.97038,0.17791,32
"LH_ContA_IPS_1","skin_thickness",6.76113,1.15758,6.64618,1.48749,6.76113,1.15758,6.64618,1.48749,32
"LH_ContA_IPS_1","skull_thickness",7.50863,1.42106,7.27035,1.72535,7.50863,1.42106,7.27035,1.72535,32
"LH_ContA_IPS_1","sulcal_depth",0.83599,1.30581,0.78589,0.76876,1.167,1.01032,0.9346,0.80609,32
"LH_ContA_IPS_2","cortical_surface_area",0.74871,0.01888,0.74626,0.0184,0.74871,0.01888,0.74626,0.0184,32
"LH_ContA_IPS_2","cortical_thickness",2.3861,0.13296,2.37886,0.1474,2.3861,0.13296,2.37886,0.1474,32
"LH_ContA_IPS_2","csf_thickness",16.58908,3.09752,16.53063,4.5821,16.58908,3.09752,16.53063,4.5821,32
"LH_ContA_IPS_2","pial_lgi",2.92965,0.13318,2.95684,0.18629,2.92965,0.13318,2.95684,0.18629,32
"LH_ContA_IPS_2","skin_thickness",7.12228,1.21464,6.94745,1.63356,7.12228,1.21464,6.94745,1.63356,32
"LH_ContA_IPS_2","skull_thickness",7.92223,1.55329,7.62977,1.92255,7.92223,1.55329,7.62977,1.92255,32
"LH_ContA_IPS_2","sulcal_depth",6.14169,2.16516,6.24484,3.35142,6.14169,2.16516,6.24484,3.35142,32
"LH_ContA_IPS_3","cortical_surface_area",0.72681,0.0373,0.728,0.04442,0.72681,0.0373,0.728,0.04442,32
"LH_ContA_IPS_3","cortical_thickness",2.49492,0.22202,2.45163,0.27879,2.49492,0.22202,2.45163,0.27879,32
"LH_ContA_IPS_3","csf_thickness",7.97534,2.49533,8.16464,3.52747,7.97534,2.49533,8.16464,3.52747,32
"LH_ContA_IPS_3","pial_lgi",3.12242,0.13562,3.13271,0.12019,3.12242,0.13562,3.13271,0.12019,32
"LH_ContA_IPS_3","skin_thickness",6.96946,1.14428,6.85054,1.64738,6.96946,1.14428,6.85054,1.64738,32
"LH_ContA_IPS_3","skull_thickness",7.00099,1.77518,6.48233,1.98614,7.00099,1.77518,6.48233,1.98614,32
"LH_ContA_IPS_3","sulcal_depth",-2.87795,1.64146,-3.05715,2.27145,2.97468,1.45258,3.05715,2.27145,32
"LH_ContA_IPS_4","cortical_surface_area",0.73479,0.01429,0.73521,0.02298,0.73479,0.01429,0.73521,0.02298,32
"LH_ContA_IPS_4","cortical_thickness",2.38577,0.13658,2.41995,0.14083,2.38577,0.13658,2.41995,0.14083,32
"LH_ContA_IPS_4","csf_thickness",12.31069,2.34829,12.08315,3.15225,12.31069,2.34829,12.08315,3.15225,32
"LH_ContA_IPS_4","pial_lgi",3.01755,0.1316,3.02107,0.18323,3.01755,0.1316,3.02107,0.18323,32
"LH_ContA_IPS_4","skin_thickness",7.36366,1.18833,7.29404,1.64836,7.36366,1.18833,7.29404,1.64836,32
"LH_ContA_IPS_4","skull_thickness",7.75084,1.60806,7.48099,2.06693,7.75084,1.60806,7.48099,2.06693,32
"LH_ContA_IPS_4","sulcal_depth",1.63742,1.50511,1.85823,2.27222,1.84672,1.22988,1.85823,1.95472,32
"LH_ContA_IPS_5","cortical_surface_area",0.7426,0.02365,0.73542,0.02911,0.7426,0.02365,0.73542,0.02911,32
"LH_ContA_IPS_5","cortical_thickness",2.43494,0.18314,2.43543,0.2798,2.43494,0.18314,2.43543,0.2798,32
"LH_ContA_IPS_5","csf_thickness",13.98031,2.55488,14.38681,3.6779,13.98031,2.55488,14.38681,3.6779,32
"LH_ContA_IPS_5","pial_lgi",3.10057,0.1418,3.11639,0.17206,3.10057,0.1418,3.11639,0.17206,32
"LH_ContA_IPS_5","skin_thickness",7.24387,1.03556,7.13453,1.03822,7.24387,1.03556,7.13453,1.03822,32
"LH_ContA_IPS_5","skull_thickness",7.45468,1.86726,6.61434,2.33694,7.45468,1.86726,6.61434,2.33694,32
"LH_ContA_IPS_5","sulcal_depth",2.78572,1.86457,2.62061,2.7738,2.84302,1.77305,2.62061,2.7738,32
"LH_ContA_IPS_6","cortical_surface_area",0.76618,0.02059,0.76616,0.02929,0.76618,0.02059,0.76616,0.02929,32
"LH_ContA_IPS_6","cortical_thickness",2.29385,0.15184,2.30389,0.17908,2.29385,0.15184,2.30389,0.17908,32
"LH_ContA_IPS_6","csf_thickness",20.15713,2.14937,20.32925,2.40349,20.15713,2.14937,20.32925,2.40349,32
"LH_ContA_IPS_6","pial_lgi",3.07841,0.1342,3.09326,0.15624,3.07841,0.1342,3.09326,0.15624,32
"LH_ContA_IPS_6","skin_thickness",7.64045,1.21414,7.28858,1.13798,7.64045,1.21414,7.28858,1.13798,32
"LH_ContA_IPS_6","skull_thickness",8.02984,1.75112,7.38127,2.39673,8.02984,1.75112,7.38127,2.39673,32
"LH_ContA_IPS_6","sulcal_depth",8.93503,1.26131,9.27841,1.77965,8.93503,1.26131,9.27841,1.77965,32
"LH_ContA_IPS_7","cortical_surface_area",0.75629,0.02704,0.75735,0.03171,0.75629,0.02704,0.75735,0.03171,32
"LH_ContA_IPS_7","cortical_thickness",2.34427,0.16641,2.31318,0.24442,2.34427,0.16641,2.31318,0.24442,32
