"parcel","variable","mean","std","median","iqr","mean_abs","std_abs","median_abs","iqr_abs","n_subjects"
"LH_ContA_Cingm_1","cortical_surface_area",0.64998,0.0658,0.67198,0.07187,0.64998,0.0658,0.67198,0.07187,31
"LH_ContA_Cingm_1","cortical_thickness",1.6662,0.31043,1.65789,0.46163,1.6662,0.31043,1.65789,0.46163,31
"LH_ContA_Cingm_1","csf_thickness",40.223,1.6495,40.42104,2.84083,40.223,1.6495,40.42104,2.84083,31
"LH_ContA_Cingm_1","pial_lgi",1.68952,0.19798,1.74223,0.12939,1.68952,0.19798,1.74223,0.12939,31
"LH_ContA_Cingm_1","skin_thickness",6.13761,1.68861,6.15154,2.27794,6.13761,1.68861,6.15154,2.27794,31
"LH_ContA_Cingm_1","skull_thickness",9.48566,2.45043,9.04956,2.28835,9.48566,2.45043,9.04956,2.28835,31
"LH_ContA_Cingm_1","sulcal_depth",0.01813,0.76233,0.11534,0.78045,0.55271,0.51558,0.3903,0.4373,31
"LH_ContA_IPS_1","cortical_surface_area",0.7526,0.02255,0.75186,0.03913,0.7526,0.02255,0.75186,0.03913,31
"LH_ContA_IPS_1","cortical_thickness",2.46823,0.17337,2.50361,0.19711,2.46823,0.17337,2.50361,0.19711,31
"LH_ContA_IPS_1","csf_thickness",10.12152,1.70737,10.11051,1.97184,10.12152,1.70737,10.11051,1.97184,31
"LH_ContA_IPS_1","pial_lgi",2.94602,0.11151,2.95769,0.17335,2.94602,0.11151,2.95769,0.17335,31
"LH_ContA_IPS_1","skin_thickness",8.03349,1.17732,8.18161,2.10901,8.03349,1.17732,8.18161,2.10901,31
"LH_ContA_IPS_1","skull_thickness",7.17315,1.17588,6.91283,2.03167,7.17315,1.17588,6.91283,2.03167,31
"LH_ContA_IPS_1","sulcal_depth",0.40222,1.09018,0.35663,1.43577,0.87342,0.75324,0.53371,1.12726,31
"LH_ContA_IPS_2","cortical_surface_area",0.75379,0.02796,0.75086,0.02856,0.75379,0.02796,0.75086,0.02856,31
"LH_ContA_IPS_2","cortical_thickness",2.40443,0.18336,2.37862,0.21519,2.40443,0.18336,2.37862,0.21519,31
"LH_ContA_IPS_2","csf_thickness",15.08434,3.23723,15.1386,5.50943,15.08434,3.23723,15.1386,5.50943,31
"LH_ContA_IPS_2","pial_lgi",2.93208,0.13407,2.94189,0.12592,2.93208,0.13407,2.94189,0.12592,31
"LH_ContA_IPS_2","skin_thickness",8.38384,1.28912,8.44168,2.00578,8.38384,1.28912,8.44168,2.00578,31
"LH_ContA_IPS_2","skull_thickness",7.60723,1.28931,7.29684,2.10563,7.60723,1.28931,7.29684,2.10563,31
"LH_ContA_IPS_2","sulcal_depth",4.87752,2.361,4.35634,3.78086,4.93003,2.24546,4.35634,3.78086,31
"LH_ContA_IPS_3","cortical_surface_area",0.72553,0.02744,0.72442,0.0351,0.72553,0.02744,0.72442,0.0351,31
"LH_ContA_IPS_3","cortical_thickness",2.46769,0.20865,2.48618,0.23831,2.46769,0.20865,2.48618,0.23831,31
"LH_ContA_IPS_3","csf_thickness",7.77964,1.93388,7.37276,2.24045,7.77964,1.93388,7.37276,2.24045,31
"LH_ContA_IPS_3","pial_lgi",3.16663,0.14152,3.18993,0.16505,3.16663,0.14152,3.18993,0.16505,31
"LH_ContA_IPS_3","skin_thickness",8.53658,1.32092,8.30325,1.95105,8.53658,1.32092,8.30325,1.95105,31
"LH_ContA_IPS_3","skull_thickness",6.93139,1.45783,6.86818,1.52419,6.93139,1.45783,6.86818,1.52419,31
"LH_ContA_IPS_3","sulcal_depth",-3.15339,1.5368,-3.42351,1.74979,3.20067,1.43226,3.42351,1.74979,31
"LH_ContA_IPS_4","cortical_surface_area",0.73845,0.0203,0.73862,0.02565,0.73845,0.0203,0.73862,0.02565,31
"LH_ContA_IPS_4","cortical_thickness",2.37124,0.19898,2.36696,0.27651,2.37124,0.19898,2.36696,0.27651,31
