"parcel","variable","mean","std","median","iqr","mean_abs","std_abs","median_abs","iqr_abs","n_subjects"
"LH_ContA_IPS_8","sulcal_depth",3.27332,3.33698,2.48415,5.64379,3.55418,3.02621,2.48415,4.88266,33
"LH_ContA_PFCd_1","cortical_surface_area",0.70747,0.02453,0.7069,0.02888,0.70747,0.02453,0.7069,0.02888,33
"LH_ContA_PFCd_1","cortical_thickness",2.97022,0.21375,2.96585,0.26498,2.97022,0.21375,2.96585,0.26498,33
"LH_ContA_PFCd_1","csf_thickness",9.7213,1.95486,9.89894,2.46269,9.7213,1.95486,9.89894,2.46269,33
"LH_ContA_PFCd_1","pial_lgi",2.77996,0.17149,2.79885,0.18338,2.77996,0.17149,2.79885,0.18338,33
"LH_ContA_PFCd_1","skin_thickness",7.23344,1.21962,7.0171,1.31571,7.23344,1.21962,7.0171,1.31571,33
"LH_ContA_PFCd_1","skull_thickness",6.59094,1.18597,6.37463,1.71443,6.59094,1.18597,6.37463,1.71443,33
"LH_ContA_PFCd_1","sulcal_depth",-0.2251,1.03309,-0.34224,0.61614,0.6434,0.83225,0.52324,0.74882,33
"LH_ContA_PFCd_2","cortical_surface_area",0.74897,0.02261,0.74777,0.02577,0.74897,0.02261,0.74777,0.02577,33
"LH_ContA_PFCd_2","cortical_thickness",2.71889,0.15388,2.73502,0.16034,2.71889,0.15388,2.73502,0.16034,33
"LH_ContA_PFCd_2","csf_thickness",13.26887,2.19678,13.60856,2.88796,13.26887,2.19678,13.60856,2.88796,33
"LH_ContA_PFCd_2","pial_lgi",2.51604,0.1386,2.52028,0.15883,2.51604,0.1386,2.52028,0.15883,33
"LH_ContA_PFCd_2","skin_thickness",7.17385,1.1839,6.90991,1.35999,7.17385,1.1839,6.90991,1.35999,33
"LH_ContA_PFCd_2","skull_thickness",6.94452,1.38415,6.68387,1.69558,6.94452,1.38415,6.68387,1.69558,33
"LH_ContA_PFCd_2","sulcal_depth",4.23819,1.66877,4.30598,2.33932,4.24097,1.66147,4.30598,2.33932,33
"LH_ContA_PFCl_1","cortical_surface_area",0.74902,0.02071,0.75215,0.02622,0.74902,0.02071,0.75215,0.02622,33
"LH_ContA_PFCl_1","cortical_thickness",2.57335,0.15125,2.60198,0.17999,2.57335,0.15125,2.60198,0.17999,33
"LH_ContA_PFCl_1","csf_thickness",11.0714,2.12369,10.87349,3.34363,11.0714,2.12369,10.87349,3.34363,33
"LH_ContA_PFCl_1","pial_lgi",3.49607,0.20701,3.49044,0.27759,3.49607,0.20701,3.49044,0.27759,33
"LH_ContA_PFCl_1","skin_thickness",6.79016,1.42702,6.83155,2.16455,6.79016,1.42702,6.83155,2.16455,33
"LH_ContA_PFCl_1","skull_thickness",5.88299,0.9615,5.74609,1.45204,5.88299,0.9615,5.74609,1.45204,33
"LH_ContA_PFCl_1","sulcal_depth",1.62078,1.50198,1.85107,2.25951,1.85342,1.19266,1.85107,1.91954,33
"LH_ContA_PFCl_2","cortical_surface_area",0.72977,0.02784,0.72395,0.04057,0.72977,0.02784,0.72395,0.04057,33
"LH_ContA_PFCl_2","cortical_thickness",2.63836,0.19061,2.65794,0.22525,2.63836,0.19061,2.65794,0.22525,33
"LH_ContA_PFCl_2","csf_thickness",6.14651,1.82797,5.69904,1.65583,6.14651,1.82797,5.69904,1.65583,33
"LH_ContA_PFCl_2","pial_lgi",3.03594,0.2126,3.03073,0.21325,3.03594,0.2126,3.03073,0.21325,33
"LH_ContA_PFCl_2","skin_thickness",5.81087,0.97365,5.71287,1.1622,5.81087,0.97365,5.71287,1.1622,33
"LH_ContA_PFCl_2","skull_thickness",6.91006,1.10518,6.7865,1.46005,6.91006,1.10518,6.7865,1.46005,33
"LH_ContA_PFCl_2","sulcal_depth",-1.28449,1.71766,-1.79895,1.45756,1.88773,0.9884,2.15883,1.31725,33
"LH_ContA_PFCl_3","cortical_surface_area",0.70556,0.02374,0.70737,0.02962,0.70556,0.02374,0.70737,0.02962,33
"LH_ContA_PFCl_3","cortical_thickness",2.88455,0.16385,2.90212,0.15483,2.88455,0.16385,2.90212,0.15483,33
"LH_ContA_PFCl_3","csf_thickness",8.68359,1.1231,8.78465,1.49051,8.68359,1.1231,8.78465,1.49051,33
"LH_ContA_PFCl_3","pial_lgi",3.88273,0.19542,3.85668,0.25649,3.88273,0.19542,3.85668,0.25649,33
"LH_ContA_PFCl_3","skin_thickness",8.56775,1.5851,8.43423,2.41487,8.56775,1.5851,8.43423,2.41487,33
"LH_ContA_PFCl_3","skull_thickness",4.95817,1.09579,4.85188,1.37163,4.95817,1.09579,4.85188,1.37163,33
"LH_ContA_PFCl_3","sulcal_depth",-0.16835,0.67399,-0.21573,0.63267,0.51905,0.4535,0.38888,0.47191,33
"LH_ContA_PFCl_4","cortical_surface_area",0.75809,0.01794,0.75876,0.02491,0.75809,0.01794,0.75876,0.02491,33
"LH_ContA_PFCl_4","cortical_thickness",2.668,0.15986,2.6866,0.21488,2.668,0.15986,2.6866,0.21488,33
"LH_ContA_PFCl_4","csf_thickness",17.8448,1.9826,17.50394,2.41345,17.8448,1.9826,17.50394,2.41345,33
"LH_ContA_PFCl_4","pial_lgi",3.55932,0.18525,3.55662,0.23054,3.55932,0.18525,3.55662,0.23054,33
"LH_ContA_PFCl_4","skin_thickness",7.07068,1.48326,6.90291,1.72579,7.07068,1.48326,6.90291,1.72579,33
"LH_ContA_PFCl_4","skull_thickness",5.95808,0.98064,5.9773,1.32745,5.95808,0.98064,5.9773,1.32745,33
"LH_ContA_PFCl_4","sulcal_depth",8.35369,0.7904,8.49567,1.23406,8.35369,0.7904,8.49567,1.23406,33
"LH_ContA_PFCl_5","cortical_surface_area",0.72046,0.0239,0.7175,0.03319,0.72046,0.0239,0.7175,0.03319,33
"LH_ContA_PFCl_5","cortical_thickness",2.77335,0.16498,2.76176,0.26569,2.77335,0.16498,2.76176,0.26569,33
"LH_ContA_PFCl_5","csf_thickness",9.98764,1.37484,10.04884,1.77868,9.98764,1.37484,10.04884,1.77868,33
"LH_ContA_PFCl_5","pial_lgi",3.42889,0.17324,3.40405,0.27005,3.42889,0.17324,3.40405,0.27005,33
"LH_ContA_PFCl_5","skin_thickness",6.83879,1.43778,6.81027,1.71502,6.83879,1.43778,6.81027,1.71502,33
"LH_ContA_PFCl_5","skull_thickness",6.1483,1.11651,6.12868,1.32586,6.1483,1.11651,6.12868,1.32586,33
"LH_ContA_PFCl_5","sulcal_depth",1.66941,0.6814,1.79698,0.69355,1.69319,0.61796,1.79698,0.69355,33
"LH_ContA_PFClv_1","cortical_surface_area",0.73822,0.01716,0.73815,0.02328,0.73822,0.01716,0.73815,0.02328,33
"LH_ContA_PFClv_1","cortical_thickness",2.51777,0.16236,2.49999,0.22217,2.51777,0.16236,2.49999,0.22217,33
"LH_ContA_PFClv_1","csf_thickness",8.79539,1.90367,9.52931,3.11714,8.79539,1.90367,9.52931,3.11714,33
"LH_ContA_PFClv_1","pial_lgi",3.21379,0.20028,3.20391,0.24692,3.21379,0.20028,3.20391,0.24692,33
"LH_ContA_PFClv_1","skin_thickness",6.55688,1.33627,6.17855,2.15714,6.55688,1.33627,6.17855,2.15714,33
"LH_ContA_PFClv_1","skull_thickness",5.83341,0.94872,5.64959,1.19604,5.83341,0.94872,5.64959,1.19604,33
"LH_ContA_PFClv_1","sulcal_depth",1.25062,1.22527,1.08272,1.82286,1.45382,0.96674,1.21299,1.6704,33
"LH_ContA_Temp_1","cortical_surface_area",0.71952,0.01968,0.72372,0.01392,0.71952,0.01968,0.72372,0.01392,33
"LH_ContA_Temp_1","cortical_thickness",3.03733,0.17702,3.06815,0.26938,3.03733,0.17702,3.06815,0.26938,33
"LH_ContA_Temp_1","csf_thickness",5.09553,1.52731,4.96207,2.32557,5.09553,1.52731,4.96207,2.32557,33
"LH_ContA_Temp_1","pial_lgi",2.9497,0.12965,2.95922,0.16931,2.9497,0.12965,2.95922,0.16931,33
"LH_ContA_Temp_1","skin_thickness",8.66981,1.07618,8.83957,1.44368,8.66981,1.07618,8.83957,1.44368,33
"LH_ContA_Temp_1","skull_thickness",5.44358,1.26158,5.41216,1.77911,5.44358,1.26158,5.41216,1.77911,33
"LH_ContA_Temp_1","sulcal_depth",-1.78717,1.4182,-1.88187,1.85107,1.95175,1.17334,1.97015,1.80602,33
"LH_ContB_IPL_1","cortical_surface_area",0.73787,0.03053,0.73204,0.03772,0.73787,0.03053,0.73204,0.03772,33
"LH_ContB_IPL_1","cortical_thickness",2.76259,0.19569,2.76765,0.20225,2.76259,0.19569,2.76765,0.20225,33
"LH_ContB_IPL_1","csf_thickness",5.76565,1.65216,5.72076,2.19238,5.76565,1.65216,5.72076,2.19238,33
"LH_ContB_IPL_1","pial_lgi",3.22521,0.12103,3.21703,0.16479,3.22521,0.12103,3.21703,0.16479,33
"LH_ContB_IPL_1","skin_thickness",7.97413,1.26522,7.94707,1.5483,7.97413,1.26522,7.94707,1.5483,33
"LH_ContB_IPL_1","skull_thickness",6.77936,1.27319,6.81374,1.90662,6.77936,1.27319,6.81374,1.90662,33
"LH_ContB_IPL_1","sulcal_depth",-2.61748,1.50952,-2.5187,2.52716,2.61748,1.50952,2.5187,2.52716,33
"LH_ContB_IPL_2","cortical_surface_area",0.73594,0.02796,0.72981,0.03875,0.73594,0.02796,0.72981,0.03875,33
"LH_ContB_IPL_2","cortical_thickness",2.59197,0.18144,2.59006,0.19592,2.59197,0.18144,2.59006,0.19592,33
"LH_ContB_IPL_2","csf_thickness",11.45558,1.6312,11.69608,2.37038,11.45558,1.6312,11.69608,2.37038,33
"LH_ContB_IPL_2","pial_lgi",3.18357,0.13259,3.18964,0.16525,3.18357,0.13259,3.18964,0.16525,33
"LH_ContB_IPL_2","skin_thickness",8.43187,1.32811,8.0997,1.54206,8.43187,1.32811,8.0997,1.54206,33
"LH_ContB_IPL_2","skull_thickness",7.49495,1.35502,7.48232,1.86738,7.49495,1.35502,7.48232,1.86738,33
"LH_ContB_IPL_2","sulcal_depth",0.91941,1.72016,0.96227,2.2056,1.49601,1.23397,1.28403,1.79939,33
"LH_ContB_PFCd_1","cortical_surface_area",0.71713,0.02307,0.71596,0.02258,0.71713,0.02307,0.71596,0.02258,33
"LH_ContB_PFCd_1","cortical_thickness",2.82745,0.21345,2.82576,0.26164,2.82745,0.21345,2.82576,0.26164,33
"LH_ContB_PFCd_1","csf_thickness",8.86522,1.96934,8.93844,2.04194,8.86522,1.96934,8.93844,2.04194,33
"LH_ContB_PFCd_1","pial_lgi",2.63105,0.15961,2.64171,0.198,2.63105,0.15961,2.64171,0.198,33
"LH_ContB_PFCd_1","skin_thickness",6.88844,1.14865,6.78692,1.32428,6.88844,1.14865,6.78692,1.32428,33
"LH_ContB_PFCd_1","skull_thickness",7.0293,1.30548,6.76646,1.66316,7.0293,1.30548,6.76646,1.66316,33
"LH_ContB_PFCd_1","sulcal_depth",0.10826,0.9141,0.01527,1.36089,0.75797,0.50516,0.66975,0.63987,33
"LH_ContB_PFCd_2","cortical_surface_area",0.70661,0.02287,0.70922,0.03193,0.70661,0.02287,0.70922,0.03193,33
"LH_ContB_PFCd_2","cortical_thickness",3.0496,0.23885,3.08933,0.3058,3.0496,0.23885,3.08933,0.3058,33
"LH_ContB_PFCd_2","csf_thickness",6.9206,1.63693,6.68669,1.50574,6.9206,1.63693,6.68669,1.50574,33
"LH_ContB_PFCd_2","pial_lgi",2.27513,0.09278,2.26903,0.11507,2.27513,0.09278,2.26903,0.11507,33
"LH_ContB_PFCd_2","skin_thickness",7.26165,1.20329,6.99592,1.33194,7.26165,1.20329,6.99592,1.33194,33
"LH_ContB_PFCd_2","skull_thickness",6.88709,1.31789,6.56686,1.94983,6.88709,1.31789,6.56686,1.94983,33
"LH_ContB_PFCd_2","sulcal_depth",-1.91478,0.80487,-1.99763,1.12599,1.91478,0.80487,1.99763,1.12599,33
"LH_ContB_PFCl_1","cortical_surface_area",0.73666,0.02483,0.74004,0.03012,0.73666,0.02483,0.74004,0.03012,33
"LH_ContB_PFCl_1","cortical_thickness",2.67985,0.16402,2.67447,0.16895,2.67985,0.16402,2.67447,0.16895,33
"LH_ContB_PFCl_1","csf_thickness",11.73633,1.98287,11.32557,2.32901,11.73633,1.98287,11.32557,2.32901,33
"LH_ContB_PFCl_1","pial_lgi",3.32258,0.16776,3.33537,0.16044,3.32258,0.16776,3.33537,0.16044,33
"LH_ContB_PFCl_1","skin_thickness",6.21512,1.17477,6.27453,1.4361,6.21512,1.17477,6.27453,1.4361,33
"LH_ContB_PFCl_1","skull_thickness",6.35915,1.04373,6.31211,1.40341,6.35915,1.04373,6.31211,1.40341,33
"LH_ContB_PFCl_1","sulcal_depth",2.14008,1.35933,1.80678,1.09192,2.14744,1.34731,1.80678,1.09192,33
"LH_ContB_PFClv_1","cortical_surface_area",0.7347,0.02209,0.73086,0.02624,0.7347,0.02209,0.73086,0.02624,33
"LH_ContB_PFClv_1","cortical_thickness",2.83183,0.18552,2.8163,0.24264,2.83183,0.18552,2.8163,0.24264,33
"LH_ContB_PFClv_1","csf_thickness",3.23171,0.59216,3.20918,0.78036,3.23171,0.59216,3.20918,0.78036,33
"LH_ContB_PFClv_1","pial_lgi",2.35431,0.15978,2.35722,0.18332,2.35431,0.15978,2.35722,0.18332,33
"LH_ContB_PFClv_1","skin_thickness",13.73395,1.27065,13.76431,1.48197,13.73395,1.27065,13.76431,1.48197,33
"LH_ContB_PFClv_1","skull_thickness",3.28968,0.91112,3.07928,1.09394,3.28968,0.91112,3.07928,1.09394,33
"LH_ContB_PFClv_1","sulcal_depth",-1.93088,0.3996,-1.94673,0.44965,1.93088,0.3996,1.94673,0.44965,33
"LH_ContB_PFClv_2","cortical_surface_area",0.75016,0.01766,0.75104,0.02845,0.75016,0.01766,0.75104,0.02845,33
"LH_ContB_PFClv_2","cortical_thickness",2.39924,0.14596,2.38224,0.24201,2.39924,0.14596,2.38224,0.24201,33
"LH_ContB_PFClv_2","csf_thickness",8.41184,1.29287,8.45062,1.56203,8.41184,1.29287,8.45062,1.56203,33
"LH_ContB_PFClv_2","pial_lgi",2.26048,0.11606,2.26026,0.12124,2.26048,0.11606,2.26026,0.12124,33
"LH_ContB_PFClv_2","skin_thickness",6.89265,0.86862,6.80451,0.87253,6.89265,0.86862,6.80451,0.87253,33
"LH_ContB_PFClv_2","skull_thickness",5.45348,0.96605,5.36047,1.12235,5.45348,0.96605,5.36047,1.12235,33
"LH_ContB_PFClv_2","sulcal_depth",0.01869,0.68139,0.07836,0.80404,0.52216,0.42835,0.40602,0.50131,33
"LH_ContB_PFClv_3","cortical_surface_area",0.73084,0.01684,0.72841,0.02824,0.73084,0.01684,0.72841,0.02824,33
"LH_ContB_PFClv_3","cortical_thickness",2.53851,0.16285,2.52418,0.21484,2.53851,0.16285,2.52418,0.21484,33
"LH_ContB_PFClv_3","csf_thickness",6.1168,1.04836,6.03534,1.48292,6.1168,1.04836,6.03534,1.48292,33
"LH_ContB_PFClv_3","pial_lgi",2.64985,0.17604,2.65119,0.27622,2.64985,0.17604,2.65119,0.27622,33
"LH_ContB_PFClv_3","skin_thickness",7.58157,1.10937,7.59209,1.6238,7.58157,1.10937,7.59209,1.6238,33
"LH_ContB_PFClv_3","skull_thickness",5.24687,0.85702,5.06661,0.90658,5.24687,0.85702,5.06661,0.90658,33
"LH_ContB_PFClv_3","sulcal_depth",-1.35033,0.75449,-1.41063,0.768,1.41217,0.62698,1.41063,0.768,33
"LH_ContB_PFClv_4","cortical_surface_area",0.73644,0.01575,0.74011,0.02282,0.73644,0.01575,0.74011,0.02282,33
"LH_ContB_PFClv_4","cortical_thickness",2.40302,0.16218,2.43414,0.22645,2.40302,0.16218,2.43414,0.22645,33
"LH_ContB_PFClv_4","csf_thickness",8.91809,1.74664,8.81161,2.31719,8.91809,1.74664,8.81161,2.31719,33
"LH_ContB_PFClv_4","pial_lgi",2.38188,0.13376,2.37623,0.12194,2.38188,0.13376,2.37623,0.12194,33
"LH_ContB_PFClv_4","skin_thickness",5.48617,0.87883,5.41628,1.03214,5.48617,0.87883,5.41628,1.03214,33
"LH_ContB_PFClv_4","skull_thickness",6.71818,1.28868,6.73617,1.66345,6.71818,1.28868,6.73617,1.66345,33
"LH_ContB_PFClv_4","sulcal_depth",0.88633,1.09016,0.75935,1.56196,1.13989,0.81155,0.86545,1.21881,33
"LH_ContB_PFCmp_1","cortical_surface_area",0.73224,0.02086,0.73182,0.02623,0.73224,0.02086,0.73182,0.02623,33
"LH_ContB_PFCmp_1","cortical_thickness",3.2624,0.21248,3.2849,0.25612,3.2624,0.21248,3.2849,0.25612,33
"LH_ContB_PFCmp_1","csf_thickness",16.07385,1.58316,16.12399,1.67099,16.07385,1.58316,16.12399,1.67099,33
"LH_ContB_PFCmp_1","pial_lgi",1.9079,0.07291,1.89265,0.11887,1.9079,0.07291,1.89265,0.11887,33
"LH_ContB_PFCmp_1","skin_thickness",7.37217,1.21482,7.04569,1.46673,7.37217,1.21482,7.04569,1.46673,33
"LH_ContB_PFCmp_1","skull_thickness",7.99191,1.70431,7.53933,2.07048,7.99191,1.70431,7.53933,2.07048,33
"LH_ContB_PFCmp_1","sulcal_depth",-1.87903,0.5554,-1.97188,0.58245,1.87903,0.5554,1.97188,0.58245,33
"LH_ContB_Temp_1","cortical_surface_area",0.72729,0.01926,0.7254,0.02154,0.72729,0.01926,0.7254,0.02154,33
"LH_ContB_Temp_1","cortical_thickness",2.97962,0.17471,3.00059,0.27052,2.97962,0.17471,3.00059,0.27052,33
"LH_ContB_Temp_1","csf_thickness",4.82059,0.90189,4.7879,0.88714,4.82059,0.90189,4.7879,0.88714,33
"LH_ContB_Temp_1","pial_lgi",2.82637,0.13068,2.82121,0.17758,2.82637,0.13068,2.82121,0.17758,33
"LH_ContB_Temp_1","skin_thickness",8.36392,1.2784,8.34469,1.6146,8.36392,1.2784,8.34469,1.6146,33
"LH_ContB_Temp_1","skull_thickness",7.56043,1.55701,7.34237,2.03238,7.56043,1.55701,7.34237,2.03238,33
"LH_ContB_Temp_1","sulcal_depth",-1.80963,0.99489,-1.87364,0.9285,1.90388,0.793,1.87364,0.9285,33
"LH_ContC_Cingp_1","cortical_surface_area",0.67616,0.04013,0.67686,0.03895,0.67616,0.04013,0.67686,0.03895,33
"LH_ContC_Cingp_1","cortical_thickness",1.92413,0.23632,1.85432,0.29433,1.92413,0.23632,1.85432,0.29433,33
"LH_ContC_Cingp_1","csf_thickness",42.93916,2.32418,43.18034,2.87125,42.93916,2.32418,43.18034,2.87125,33
"LH_ContC_Cingp_1","pial_lgi",2.34722,0.18955,2.36041,0.27372,2.34722,0.18955,2.36041,0.27372,33
"LH_ContC_Cingp_1","skin_thickness",7.89736,1.62283,7.72606,2.07849,7.89736,1.62283,7.72606,2.07849,33
"LH_ContC_Cingp_1","skull_thickness",9.07608,2.07373,8.63417,1.96287,9.07608,2.07373,8.63417,1.96287,33
"LH_ContC_Cingp_1","sulcal_depth",0.72913,0.74083,0.78201,0.92078,0.88394,0.53973,0.86699,0.71091,33
"LH_ContC_Cingp_2","cortical_surface_area",0.68066,0.04984,0.67711,0.06051,0.68066,0.04984,0.67711,0.06051,33
"LH_ContC_Cingp_2","cortical_thickness",1.67116,0.26623,1.68559,0.30027,1.67116,0.26623,1.68559,0.30027,33
"LH_ContC_Cingp_2","csf_thickness",42.68464,1.86402,42.69916,1.96856,42.68464,1.86402,42.69916,1.96856,33
"LH_ContC_Cingp_2","pial_lgi",1.9178,0.17446,1.95597,0.25635,1.9178,0.17446,1.95597,0.25635,33
"LH_ContC_Cingp_2","skin_thickness",6.80309,1.85073,6.61825,2.05895,6.80309,1.85073,6.61825,2.05895,33
"LH_ContC_Cingp_2","skull_thickness",9.4523,3.71149,8.52607,2.17187,9.4523,3.71149,8.52607,2.17187,33
